id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35145564,Excellent Studio Available At North Point  (N7bs),7518056,Jovee,,Wan Chai,22.25974,114.19148,Private room,248,29,1,2025-04-19,0.47,215,364,1,
35168058,3-bedroom suite at Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30729,114.18356,Entire home/apt,1300,1,10,2024-07-22,0.18,69,26,2,
35179973,Cheap and Comfort Sheung Wan Room (SW18B),7518056,Jovee,,Wan Chai,22.25836,114.19213,Private room,160,29,0,,,215,364,0,
35180310,Convenient Sheung Wan Room - SW18d,7518056,Jovee,,Wan Chai,22.25775,114.19224,Private room,160,29,0,,,215,363,0,
35181958,Comfort and Convenient Prince Edward Room (PE1B),7518056,Jovee,,Kowloon City,22.31741,114.18065,Private room,160,29,0,,,215,364,0,
35209719,Kowloon best value studio 4pax  7 min Olympic MTR,22838254,Sam,,Yau Tsim Mong,22.32201,114.16084,Entire home/apt,1104,3,7,2020-02-08,0.10,1,140,0,
35213826,Sheung Wan Room (Sw10b),97240131,Jov,,Central & Western,22.28658,114.14954,Private room,160,29,0,,,290,363,0,
35215567,Economy North Point Room (N3B),7518056,Jovee,,Wan Chai,22.25792,114.19184,Private room,150,29,0,,,215,364,0,
35217160,Cheap and Comfort North Point Room (N3H),7518056,Jovee,,Wan Chai,22.25815,114.19181,Private room,183,29,0,,,215,365,0,
35240987,Exploring Kowloon 2BRs 3min Walk MTR 九龍彌敦道溫馨2房,18741935,Helen,,Yau Tsim Mong,22.30736,114.1715,Entire home/apt,1003,1,49,2025-05-24,0.68,18,269,44,
35241747,Yaumatei studio  (y10d)  --- 2,7518056,Jovee,,Kowloon City,22.31791,114.18046,Entire home/apt,248,29,0,,,215,364,0,
35247458,Comfort and Good Prince Edward Room (PE1E),7518056,Jovee,,Sham Shui Po,22.32767,114.16921,Private room,160,29,0,,,215,364,0,
35275292,Fortress Hill Convenient Room Available ( F1a),7518056,Jovee,,Wan Chai,22.25767,114.19048,Private room,160,29,0,,,215,363,0,
35275405,Very Convenient Room At Fortress Hill ( F1c ),7518056,Jovee,,Wan Chai,22.25924,114.19218,Private room,160,29,0,,,215,363,0,
35276113,Wanchai Room Avaialable  (MH2A),7518056,Jovee,,Wan Chai,22.25984,114.19056,Private room,160,29,0,,,215,363,0,
35291265,"2 Bedr. House +balcony & rooftop, 9min walk to MTR",24615995,Crystal,,Yuen Long,22.4413,114.06753,Entire home/apt,561,28,3,2024-12-10,0.06,1,168,1,
35294323,Newly Redecorated Flat Near East Railway Station,49929481,Mandy,,Sha Tin,22.37466,114.18045,Private room,244,28,25,2024-08-22,0.34,5,60,1,
35320019,Convenient  Room  in North Point  ( N3d ),7518056,Jovee,,Wan Chai,22.25842,114.19217,Private room,160,29,0,,,215,363,0,
35320356,Causeway Bay Room Avaialable 4/walk up  (C2e),7518056,Jovee,,Wan Chai,22.25944,114.19223,Private room,183,29,0,,,215,363,0,
35323223,North point Convenient Room Available  (  N2c ),7518056,Jovee,,Wan Chai,22.25847,114.19195,Private room,160,29,0,,,215,363,0,
35332164,"130 sq.ft ECONOMICAL STUDIO APARTMENT, FOO MING ST",156409670,Tushita,,Wan Chai,22.27737,114.18393,Entire home/apt,410,28,0,,,87,363,0,
35332762,Cozy Apt 151 Downtown Sleeps 4ppl MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.3051,114.17227,Entire home/apt,488,1,28,2024-01-16,0.39,19,330,0,
35333347,Downtown Sleeps 6 Studio APT MK3 MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.30335,114.17089,Entire home/apt,276,1,40,2025-06-01,0.56,19,305,4,
35333680,Comfort and Convenient Tsim Sha Tsui Room (T7b),7518056,Jovee,,Yau Tsim Mong,22.30155,114.17627,Private room,160,29,0,,,215,365,0,
35333864,Cozy Apt MK5 Downtown Sleeps 4ppl MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.30511,114.17077,Entire home/apt,211,1,55,2025-05-18,0.76,19,314,14,
35334153,Downtown Sleeps 6 Studio APT Ped MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.30534,114.17098,Entire home/apt,316,1,25,2025-06-16,0.35,19,245,5,
35334265,Good and Comfort Tsim Sha Tsui studio (T7Cs),7518056,Jovee,,Kowloon City,22.31943,114.1793,Private room,262,29,1,2023-05-15,0.04,215,365,0,
35334701,Economy Tsim Sha Tsui Room Available (T7d),7518056,Jovee,,Kowloon City,22.3181,114.17858,Private room,160,29,0,,,215,364,0,
35335181,Room with bathroom  Tsim Sha Tsui Room (T7c),7518056,Jovee,,Kowloon City,22.31783,114.17859,Private room,260,30,0,,,215,364,0,
35356993,Wanchai Room Available  ( MH2c ),7518056,Jovee,,Wan Chai,22.25954,114.1919,Private room,183,29,0,,,215,364,0,
35358609,Causeway Bay Big Room Available ( C22d),7518056,Jovee,,Wan Chai,22.25765,114.19165,Private room,160,29,0,,,215,363,0,
35361148,"130 SQ FT-HIGH STREET STUDIO, SAI YING PUN",156409670,Tushita,,Central & Western,22.28434,114.14136,Entire home/apt,415,25,0,,,87,363,0,
35366128,Convenient and Comfort Yau Ma Tei Room (Y13C),7518056,Jovee,,Kowloon City,22.3183,114.17858,Private room,180,29,0,,,215,364,0,
35366366,Good and Convenient Yau Ma Tei Room (Y13E),7518056,Jovee,,Yau Tsim Mong,22.3139,114.17117,Private room,130,29,0,,,215,341,0,
35366666,Comfort and Good Tsim Sha Tsui Room (T6d),7518056,Jovee,,Yau Tsim Mong,22.30074,114.17479,Private room,160,29,0,,,215,364,0,
35367339,Convenient Quarry Bay Studio (Q1A),7518056,Jovee,,Wan Chai,22.25951,114.19196,Private room,286,29,0,,,215,364,0,
35367638,Comfort Room At Quarry Bay  (Q1g),7518056,Jovee,,Wan Chai,22.25924,114.18987,Private room,170,29,0,,,215,364,0,
35367934,Excellent Quarry Bay Studio (Q1D),7518056,Jovee,,Wan Chai,22.25964,114.19143,Private room,245,29,0,,,215,364,0,
35368419,Comfort and Good Quarry Bay Studio (Q1E),7518056,Jovee,,Wan Chai,22.25942,114.19031,Private room,217,29,1,2020-08-07,0.02,215,364,0,
35384633,Bright studio - City Centre fast WiFi/FAB location,3820308,David,,Yau Tsim Mong,22.30937,114.1705,Entire home/apt,383,28,1,2023-05-21,0.04,26,90,0,
35388208,North POint Room Available (N3d),7518056,Jovee,,Wan Chai,22.25767,114.19051,Private room,160,29,0,,,215,363,0,
35402756,Comfort North Point Room (N2B),7518056,Jovee,,Wan Chai,22.25783,114.19153,Private room,160,29,0,,,215,364,0,
35403357,Fortress Hill Affordable Room  (  F1e ),7518056,Jovee,,Wan Chai,22.25795,114.19209,Private room,160,29,0,,,215,363,0,
35403868,Sham Shui Po Room Available  ( SP4d),7518056,Jovee,,Kowloon City,22.31746,114.18069,Private room,176,29,0,,,215,363,0,
35406068,Super Convenient Causeway Bay Studio Room (C27d),7518056,Jovee,,Wan Chai,22.28091,114.18275,Private room,245,29,0,,,215,364,0,
35406533,Studio in Causeway Bay close to MTR  (C27B),7518056,Jovee,,Wan Chai,22.25772,114.19197,Entire home/apt,250,29,0,,,215,365,0,
35407058,Comfort Causeway Bay Room (C27C),7518056,Jovee,,Wan Chai,22.25791,114.19206,Private room,217,29,0,,,215,349,0,
35426983,Available North Point Studio (N7cs),97240131,Jov,,Eastern,22.29275,114.20099,Private room,230,29,0,,,290,364,0,
35431470,Quarry Bay Studio Convenient Room ( Q1ds),7518056,Jovee,,Wan Chai,22.25992,114.19197,Private room,245,29,0,,,215,363,0,
35432417,Studio Available  in Tsim Sha Tsui 2/walkup (T6as),7518056,Jovee,,Kowloon City,22.31941,114.17924,Private room,230,29,0,,,215,363,0,
35432644,Yau Ma Tei convenient  Room Available ( Y8g),7518056,Jovee,,Kowloon City,22.3191,114.18067,Private room,180,29,0,,,215,364,0,
35438022,BigGroup 8-11pax (4BR+4T/B) 整套公寓 4套房 8-11人,266270788,Scylla,,Yau Tsim Mong,22.30446,114.17304,Entire home/apt,3593,2,82,2025-04-05,1.14,1,264,12,
35445773,Room Available YMT (No.21 Waterloo Street) Y8a,7518056,Jovee,,Kowloon City,22.31973,114.17886,Private room,180,29,0,,,215,363,0,
35447817,Economy and Convenient Tsim Sha Tsui Room (T4B),7518056,Jovee,,Yau Tsim Mong,22.29741,114.17376,Private room,160,29,0,,,215,364,0,
35448212,Economy and Good Tsim Sha Tsui Room (T4D),7518056,Jovee,,Yau Tsim Mong,22.29704,114.17284,Private room,160,29,0,,,215,364,0,
35448566,Comfort and Cheap Tsim Sha Tsui Room (T4E),7518056,Jovee,,Yau Tsim Mong,22.29667,114.17169,Private room,160,29,0,,,215,364,0,
35500447,Causeway Bay Room (C24A),97240131,Jov,,Wan Chai,22.27998,114.18152,Private room,160,29,0,,,290,363,0,
35511512,Studio Causeway Bay  Available with Lift (C27d),7518056,Jovee,,Wan Chai,22.258758544921875,114.19107055664062,Private room,243,29,0,,,215,364,0,
35530420,"T2A兩寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30666,114.17089,Entire home/apt,864,3,70,2025-01-22,1.07,22,168,5,
35540244,"T2B兩個寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30871,114.16933,Entire home/apt,864,3,94,2025-05-07,1.43,22,230,20,
35551428,Affordable room in Fortress Hill ( F1a),7518056,Jovee,,Wan Chai,22.25813,114.19205,Private room,160,29,0,,,215,363,0,
35553421,Affordable Room  Fortress Hill (F1c),7518056,Jovee,,Wan Chai,22.25995,114.19152,Private room,160,29,0,,,215,363,0,
35553965,180 SQ FT STUDIO APARTMENT AT QUEENS ROAD HK,138649185,Sidharth,,Wan Chai,22.2576,114.19048,Entire home/apt,550,30,0,,,135,363,0,
35559906,"STUDIO WITH 180 SQ FT AREA, QUEENS ROAD HK",156409670,Tushita,,Central & Western,22.28001,114.15642,Entire home/apt,520,27,0,,,87,363,0,
35561051,"Room in Central, 2/walkup near MTR St. - (ML9d)",7518056,Jovee,,Wan Chai,22.25931,114.19223,Private room,160,30,0,,,215,363,0,
35562721,Economy Tai Kok Tsui Room in Tai Kok Tsui (TK2B),7518056,Jovee,,Kowloon City,22.31801,114.18048,Private room,160,29,0,,,215,364,0,
35563119,Convenient Flat in Tai Kok Tsui (TK2C),7518056,Jovee,,Kowloon City,22.31941,114.18057,Private room,160,29,0,,,215,364,0,
35572357,"T1C兩個寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30697,114.16914,Entire home/apt,893,3,76,2025-05-12,1.04,22,312,2,
35594120,Quarry Bay  Studio Room Available ( Q1ds),7518056,Jovee,,Wan Chai,22.25781,114.1908,Private room,245,29,0,,,215,364,0,
35594181,"200sq.ft. STUDIO SPACE @ MERCER STRT, HK",138649185,Sidharth,,Wan Chai,22.25775,114.19202,Entire home/apt,525,30,0,,,135,363,0,
35594390,Quarry Bay Room Available ( Q1f ),7518056,Jovee,,Wan Chai,22.25974,114.19002,Private room,180,29,0,,,215,364,0,
35617477,Convenient Causeway Bay studio with Lift (C27D),7518056,Jovee,,Wan Chai,22.25788,114.19036,Private room,250,29,0,,,215,364,0,
35617545,Causeway Bay Room Available (C27c ),7518056,Jovee,,Wan Chai,22.25905,114.19009,Private room,217,29,0,,,215,363,0,
35617649,Causeway Bay Studio available ( C27a),7518056,Jovee,,Wan Chai,22.25966,114.19219,Private room,252,29,1,2023-06-08,0.04,215,363,0,
35617716,Studio Convenient Room Available ( C27d),7518056,Jovee,,Wan Chai,22.25984,114.19192,Private room,243,29,0,,,215,363,0,
35622884,Tsim Sha Shui Room Available (T4e),7518056,Jovee,,Kowloon City,22.31835,114.1785,Private room,183,29,0,,,215,363,0,
35623040,Affordable Room Available Tsim  Sha Tsui ( T4b),7518056,Jovee,,Kowloon City,22.31748,114.17884,Private room,160,29,0,,,215,364,0,
35623168,Tsim Sha Tsui  Room Available  ( T4A),7518056,Jovee,,Kowloon City,22.31758,114.18068,Private room,160,29,0,,,215,363,0,
35623410,Tsim Sha Tsui Room Available ( T4d),7518056,Jovee,,Wan Chai,22.25953,114.19169,Private room,160,29,0,,,215,363,0,
35628213,Wanchai Room Availablewith LIFT   (MH2b),7518056,Jovee,,Wan Chai,22.25974,114.19014,Private room,183,29,0,,,215,363,0,
35644269,"1503-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30575,114.17116,Private room,394,2,8,2021-08-15,0.11,22,0,0,
35665354,長洲東堤小築Cheung Chau Rm：5D2海景房 免費燒烤爐,109310747,Brenda,,Islands,22.21223,114.02784,Entire home/apt,515,1,54,2024-10-13,0.80,21,71,2,
35666557,Convenient Central Room Available 3/walk up ( ML3g,7518056,Jovee,,Wan Chai,22.25952,114.19215,Private room,160,29,0,,,215,363,0,
35666733,Central Room for 2 ppl 3/walkup ( ML3a),7518056,Jovee,,Wan Chai,22.25929,114.19217,Private room,160,29,0,,,215,363,0,
35667951,Nice and Comfort Room in Causeway Bay (C12D),7518056,Jovee,,Wan Chai,22.27956,114.18252,Private room,160,29,0,,,215,364,0,
35668780,長洲東堤小築Cheung Chau Rm：5D3海景房,109310747,Brenda,,Islands,22.21162,114.02866,Entire home/apt,515,1,24,2023-10-05,0.34,21,71,0,
35669164,Affordable  Studio at  Causeway Bay   C25C),7518056,Jovee,,Wan Chai,22.25975,114.19039,Private room,217,29,0,,,215,364,0,
35669688,Good and Convenient Room in Causeway Bay (C12A),7518056,Jovee,,Wan Chai,22.25763,114.19027,Private room,180,29,0,,,215,364,0,
35676397,"T1AA 廟街夜市,市中心,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30834,114.17091,Entire home/apt,818,3,67,2025-03-09,0.93,22,260,21,
35677338,"1505-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30717,114.17051,Private room,366,2,8,2022-08-29,0.11,22,0,0,
35677955,"1507-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30773,114.17227,Private room,378,3,9,2025-05-05,0.13,22,281,3,
35695572,1min MTR  Mongkok  Independent Bathroom,264829985,TongLe,,Yau Tsim Mong,22.31731,114.17058,Private room,438,1,1,2025-03-28,0.34,7,107,1,
35696417,(PK) 佐敦，地鐵站出口50米，兩房一廳，獨立廚廁，乾淨企理，適合2-5人,240790745,Samson,,Yau Tsim Mong,22.30588,114.17015,Entire home/apt,558,28,96,2025-05-31,1.31,15,288,35,
35697852,"1602-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30768,114.17103,Private room,394,3,4,2023-10-08,0.06,22,0,0,
35699402,Very Large 3-Room Private Apt True local HK living,16118823,Akif,,Yau Tsim Mong,22.32415,114.16578,Entire home/apt,499,6,20,2024-10-31,0.32,1,108,6,
35700714,Convenient North Point Room Available (N3b),7518056,Jovee,,Wan Chai,22.25966,114.1902,Private room,150,29,0,,,215,364,0,
35700953,( N3a) Affordable Room In North POint 3/walk up,7518056,Jovee,,Wan Chai,22.25758,114.19209,Private room,160,29,0,,,215,364,0,
35701094,"1606-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.306,114.17086,Private room,311,2,3,2019-10-07,0.04,22,0,0,
35705940,One bed available,60618658,Philip,,Wan Chai,22.26728,114.18599,Entire home/apt,1003,1,0,,,1,270,0,
35721120,Fortress Hill Room Available with LiFt ( F3d),7518056,Jovee,,Wan Chai,22.25855,114.19214,Private room,170,29,0,,,215,364,0,
35722860,Excellent Quarry Bay Studio ( Q1ds),7518056,Jovee,,Wan Chai,22.25813,114.19174,Private room,245,29,0,,,215,364,0,
35723928,Available Quarry Bay Room  ( Q1h),7518056,Jovee,,Wan Chai,22.25816,114.19024,Private room,183,29,0,,,215,363,0,
35724028,Available room in Quarry Bay ( Q1a),7518056,Jovee,,Wan Chai,22.25914,114.1899,Private room,280,29,0,,,215,363,0,
35724171,Available now..Quarry Bay  ( Q1b),7518056,Jovee,,Wan Chai,22.25972,114.19191,Private room,268,29,0,,,215,363,0,
35724243,Quarry Bay studio ( Q1e),7518056,Jovee,,Wan Chai,22.25993,114.19031,Private room,217,29,0,,,215,364,0,
35754300,"New sea-view flat, 6Bed 2Bath 10ppl, near TST MTR",268958107,Carly,,Yau Tsim Mong,22.29581,114.17373,Entire home/apt,3006,3,92,2025-05-31,1.26,1,316,23,
35789191,North Point For 2ppl 3/walk up ( N3c),7518056,Jovee,,Wan Chai,22.25932,114.19196,Private room,160,29,0,,,215,363,0,
35789553,Convenient Room available #/walkup ( n3b),7518056,Jovee,,Wan Chai,22.25836,114.19,Private room,150,29,0,,,215,365,0,
35789667,Convenient Room in north Point 3/walkup (N3h),7518056,Jovee,,Wan Chai,22.25936,114.19195,Private room,183,29,0,,,215,363,0,
35822189,Good Causeway Bay Room (C5c),7518056,Jovee,,Wan Chai,22.25844,114.19212,Private room,160,29,0,,,215,363,0,
35822475,Cool and Convenient Causeway Bay Room (C5c),7518056,Jovee,,Wan Chai,22.25824,114.19006,Private room,160,29,0,,,215,364,0,
35822730,Comfortable Causeway Bay Room (C5d) move in now,7518056,Jovee,,Wan Chai,22.2577,114.19131,Private room,210,29,0,,,215,364,0,
35824536,Excellent and Comfort Room in Causeway Bay ( C12d),7518056,Jovee,,Wan Chai,22.25818,114.19208,Private room,160,29,0,,,215,363,0,
35836153,Live by the sea  in Cheug Chau,4128982,Françoise,,Islands,22.20136,114.02906,Entire home/apt,779,2,21,2025-05-08,0.92,2,261,7,
35882192,( F1c) Available Fortress Room   with LIFT,7518056,Jovee,,Wan Chai,22.25775,114.19223,Private room,160,29,0,,,215,363,0,
35890012,MongKok MTR cozy guesthouse,264829985,TongLe,,Yau Tsim Mong,22.29475,114.17147,Private room,454,1,1,2022-09-11,0.03,7,108,0,
35890195,"Mongkok  MTR Station 1 minute ,  bathroom",264829985,TongLe,,Yau Tsim Mong,22.31681251525879,114.169677734375,Private room,,1,0,,,7,107,0,
35893826,Central  Room Available 3/walkup ( ML3d),7518056,Jovee,,Wan Chai,22.25806,114.19208,Private room,160,29,0,,,215,363,0,
35893946,Convenient Central Room for 2ppl   ( ML3f),7518056,Jovee,,Wan Chai,22.25988,114.19069,Private room,160,29,0,,,215,363,0,
35894174,Central Room For  1 person   3/walkup ( ML3a),7518056,Jovee,,Wan Chai,22.25792,114.19178,Private room,160,29,0,,,215,363,0,
35894262,Room Available in Central for 2ppl 3/walkup (ML3g),7518056,Jovee,,Wan Chai,22.25959,114.19038,Private room,160,29,0,,,215,363,0,
35894619,Central Room Available for 2/ppl ( ML3h),7518056,Jovee,,Wan Chai,22.25923,114.19011,Private room,160,29,0,,,215,363,0,
35917401,North Point Room Available 3/walkup ( N3a),4584648,Ivy,,Wan Chai,22.25983,114.19149,Private room,170,30,0,,,351,363,0,
35917534,Convenient Room Available  north Point ( N3d ),4584648,Ivy,,Wan Chai,22.25952,114.1904,Private room,180,30,0,,,351,363,0,
35917633,Cozy Room In North Point. Move in now (N3b),4584648,Ivy,,Wan Chai,22.25944,114.19174,Private room,150,30,0,,,351,364,0,
35917835,North Point Room Available 3/walkup (N3c),4584648,Ivy,,Wan Chai,22.25772,114.19081,Private room,160,29,0,,,351,363,0,
35917992,North Point Room Available 3/walkup ( N3c),4584648,Ivy,,Wan Chai,22.258,114.19008,Private room,183,30,0,,,351,363,0,
35919576,Cozy Room available ( C11c),4584648,Ivy,,Wan Chai,22.25774,114.19209,Private room,160,30,0,,,351,363,0,
35919726,Convenient Room In Causeway Bay 5/walkup ( C11b),4584648,Ivy,,Wan Chai,22.25991,114.19155,Private room,180,30,0,,,351,363,0,
35925270,"1508-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30588,114.17088,Private room,325,3,16,2025-04-17,0.22,22,355,5,
35939801,Newly Redecorated Cozy bedroom 3 mins to MTR,49929481,Mandy,,Sha Tin,22.37528,114.17999,Private room,201,28,21,2024-09-30,0.29,5,300,2,
35941304,Nordic bedroom close to MTR and universities,49929481,Mandy,,Sha Tin,22.3758,114.17776,Private room,277,28,18,2025-04-17,0.25,5,289,2,
35984478,套房長租 Long term rential,270700379,Ken,,Yau Tsim Mong,22.30447,114.17034,Private room,251,28,5,2024-12-31,0.07,2,263,2,
35985934,"1506-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30791,114.17088,Private room,,2,6,2022-08-28,0.08,22,0,0,
35986048,COmfort Room in Fortress Hill ( F1e),4584648,Ivy,,Wan Chai,22.25959,114.19227,Private room,240,30,0,,,351,363,0,
35986159,Fortress Hill Room Available  ( F1c),4584648,Ivy,,Wan Chai,22.25792,114.19044,Private room,211,30,0,,,351,363,0,
35986270,Fortress Hill Room in flat sharing apartment(F3d),4584648,Ivy,,Wan Chai,22.25855,114.18996,Private room,148,30,0,,,351,364,0,
35986422,Flat Share Room in Fortress Hill,4584648,Ivy,,Wan Chai,22.25783,114.18993,Private room,160,31,1,2020-08-11,0.02,351,363,0,
36017712,Nice Room Available..Central 3/walkup (ML3d),4584648,Ivy,,Wan Chai,22.25979,114.19023,Private room,260,29,0,,,351,363,0,
36017865,Cozy Room Available in Central 3/ walk up ( ML3f),4584648,Ivy,,Wan Chai,22.25783,114.19065,Private room,260,29,0,,,351,363,0,
36018324,Affordable Central Room Available 3/walk up  ML3h),4584648,Ivy,,Wan Chai,22.25961,114.19049,Private room,160,29,0,,,351,363,0,
36018596,Good Room from Causeway Bay (C12B),7518056,Jovee,,Wan Chai,22.25992,114.19146,Private room,199,29,0,,,215,363,0,
36018758,Excellent Causeway Bay Room (C12C),7518056,Jovee,,Wan Chai,22.25757,114.19216,Private room,160,29,0,,,215,364,0,
36019339,Good and Economy Yau Ma Tei Room (Y2a),7518056,Jovee,,Yau Tsim Mong,22.31255,114.17241,Private room,160,29,0,,,215,363,0,
